,Date,Noro,Salm,TEMP,STP,WDSP,DEWP,MXSPD,SLP,PRCP,RH,SLP-STP,MSXPD-WDSP
111,2011-04-22,0.0,0.0,42.599999999999994,994.1,10.274999999999999,39.166666666666664,21.275,1018.1,0.08666666666666667,87.54617422624506,24.0,11.0
112,2011-04-23,0.0,0.0,53.775000000000006,984.2666666666668,12.7,47.03333333333334,24.05,1008.45,0.37333333333333335,77.86832810516069,24.18333333333328,11.350000000000001
113,2011-04-24,0.0,0.0,51.0,993.2333333333332,5.8999999999999995,42.800000000000004,10.425,1016.3499999999999,0.0,73.41024670795933,23.116666666666674,4.525000000000001
114,2011-04-25,0.0,0.0,46.525000000000006,990.8666666666667,6.775,40.03333333333334,12.775,1014.45,0.0,77.97719776247907,23.58333333333337,6.0
115,2011-04-26,0.0,0.0,55.125,976.5666666666666,14.774999999999999,52.29999999999999,25.975,998.9,0.38999999999999996,90.18741862528098,22.33333333333337,11.200000000000003
116,2011-04-27,0.0,0.0,52.7,977.6,5.95,48.03333333333333,16.725,1000.0999999999999,0.08333333333333333,84.09849143452936,22.499999999999886,10.775000000000002
117,2011-04-28,0.0,0.0,44.599999999999994,980.2666666666668,12.8,36.96666666666666,21.0,1002.7,0.11,74.3890797979896,22.43333333333328,8.2
118,2011-04-29,0.0,0.0,47.55,991.2333333333332,7.45,34.63333333333333,14.0,1015.25,0.02,60.652887307936524,24.016666666666765,6.55
119,2011-04-30,0.0,0.0,55.8,990.3333333333334,13.45,38.43333333333333,22.799999999999997,1012.95,0.0,51.98537415487555,22.616666666666674,9.349999999999998
120,2011-05-01,0.0,0.0,60.85,989.4,13.4,43.199999999999996,21.025,1011.35,0.0,52.18418396063426,21.950000000000045,7.624999999999998
121,2011-05-02,0.0,0.0,51.550000000000004,997.5,6.35,32.36666666666667,13.475,1020.65,0.0,47.71895326806777,23.149999999999977,7.125
122,2011-05-03,0.0,0.0,43.8,1000.1,9.4,31.433333333333337,13.975,1023.65,0.0,61.482890984568215,23.549999999999955,4.574999999999999
123,2011-05-04,0.0,0.0,45.199999999999996,1004.6666666666666,7.45,30.266666666666666,14.05,1028.3,0.0,55.59354255000273,23.633333333333326,6.6000000000000005
124,2011-05-05,0.0,0.0,49.724999999999994,1001.0,9.425,34.1,19.7,1023.95,0.0,54.7366598771937,22.950000000000045,10.274999999999999
125,2011-05-06,0.0,0.0,56.7,989.3666666666667,9.149999999999999,42.96666666666666,16.275,1011.8,0.03333333333333333,59.99095645231747,22.43333333333328,7.125
126,2011-05-07,0.0,0.0,56.275,987.6666666666666,6.275,44.5,13.25,1010.3499999999999,0.0,64.59730480211178,22.68333333333328,6.975
127,2011-05-08,0.0,0.0,51.7,991.6666666666666,7.199999999999999,44.96666666666667,11.75,1014.95,0.0,77.71073846279558,23.283333333333417,4.550000000000001
128,2011-05-09,0.0,0.0,57.875,991.8333333333334,9.7,43.79999999999999,16.975,1014.45,0.0,59.37228960299636,22.616666666666674,7.275000000000002
129,2011-05-10,0.0,0.0,69.45,985.1,11.3,56.1,17.525,1007.1,0.0,62.558700284681215,22.0,6.224999999999998
130,2011-05-11,0.0,0.0,73.54999999999998,986.2333333333332,7.6499999999999995,66.0,14.9,1008.0,0.0,77.31186020495427,21.766666666666765,7.250000000000001
131,2011-05-12,0.0,0.0,70.775,987.5333333333333,6.6499999999999995,61.93333333333334,18.725,1009.4,0.36000000000000004,73.65111396925006,21.866666666666674,12.075000000000003
132,2011-05-13,0.0,0.0,64.675,984.5666666666666,6.85,59.0,19.0,1006.7,0.12000000000000001,81.85838412457208,22.13333333333344,12.15
133,2011-05-14,0.0,0.0,47.37500000000001,984.1,17.325000000000003,45.6,21.825000000000003,1007.1,0.0033333333333333335,93.51674697389726,23.0,4.5
134,2011-05-15,0.0,0.0,45.3,985.7666666666668,18.5,41.86666666666667,24.45,1009.5,0.2866666666666667,87.68893748228587,23.733333333333235,5.949999999999999
135,2011-05-16,0.0,0.0,44.925,992.8333333333334,14.524999999999999,32.199999999999996,21.275,1016.45,0.0475,60.75420918897475,23.616666666666674,6.75
136,2011-05-17,0.0,0.0,47.7,992.7666666666668,12.075,33.96666666666667,19.05,1016.05,0.0,58.727591828582185,23.28333333333319,6.975000000000001
137,2011-05-18,0.0,0.0,50.25,988.9333333333334,7.8,45.199999999999996,12.25,1011.95,0.01,82.72511765199563,23.01666666666665,4.45
138,2011-05-19,0.0,0.0,56.00000000000001,992.3333333333334,5.475,52.833333333333336,10.924999999999999,1015.4000000000001,0.0,89.10008962387275,23.06666666666672,5.449999999999999
139,2011-05-20,0.0,0.0,57.8,995.3333333333334,3.575,53.86666666666667,8.725,1018.1,0.0,86.72271613210755,22.76666666666665,5.1499999999999995
140,2011-05-21,0.0,0.0,59.525000000000006,990.9333333333334,6.05,55.6,15.25,1012.95,0.0,86.842823165329,22.01666666666665,9.2
141,2011-05-22,0.0,0.0,70.775,985.4,11.399999999999999,61.699999999999996,22.275,1007.0999999999999,0.006666666666666667,73.04737876790567,21.699999999999932,10.875
142,2011-05-23,0.0,0.0,71.025,980.1999999999999,12.975,59.166666666666664,22.25,1001.95,0.25666666666666665,66.20265485365888,21.750000000000114,9.275
143,2011-05-24,0.0,0.0,60.05,986.9666666666667,9.0,51.53333333333333,16.7,1009.5,0.0,73.45271431653383,22.533333333333303,7.699999999999999
144,2011-05-25,0.0,0.0,53.5,984.8666666666667,8.35,50.63333333333333,17.5,1008.55,0.01,89.98068226608726,23.68333333333328,9.15
145,2011-05-26,0.0,0.0,46.625,983.8333333333334,18.4,44.26666666666667,23.975,1007.8499999999999,0.8566666666666668,91.44071177337499,24.016666666666538,5.575000000000003
146,2011-05-27,0.0,0.0,47.8,992.1,10.399999999999999,39.2,19.775,1015.6500000000001,0.01,71.94809849699773,23.550000000000068,9.375
147,2011-05-28,0.0,0.0,55.6,988.0666666666667,6.25,52.06666666666666,13.25,1010.95,0.0033333333333333335,87.88792280778729,22.883333333333326,7.0
148,2011-05-29,0.0,0.0,59.025,988.4333333333334,4.825,58.93333333333334,20.0,1010.8,0.07666666666666667,99.67312704184852,22.36666666666656,15.175
149,2011-05-30,0.0,0.0,73.6,992.1999999999999,10.149999999999999,64.43333333333334,20.975,1014.4,0.585,73.09188614133136,22.200000000000045,10.825000000000003
150,2011-05-31,0.0,0.0,80.175,994.6333333333332,14.325000000000001,65.96666666666668,21.3,1016.35,0.0,62.03009825331518,21.71666666666681,6.975
151,2011-06-01,0.0,0.0,73.325,998.8666666666667,11.8,51.63333333333333,21.75,1020.7,0.0,46.607570051316806,21.83333333333337,9.95
152,2011-06-02,0.0,0.0,63.474999999999994,999.8666666666667,7.725,47.9,13.75,1022.45,0.0,56.85849385014623,22.58333333333337,6.025
153,2011-06-03,0.0,0.0,66.725,996.2666666666665,7.15,56.800000000000004,17.975,1018.6,0.06333333333333334,70.45217515392254,22.333333333333485,10.825000000000001
154,2011-06-04,0.0,0.0,79.07499999999999,993.6666666666666,11.0,66.60000000000001,20.975,1015.45,0.17,65.72520559967076,21.783333333333417,9.975000000000001
155,2011-06-05,0.0,0.0,69.175,996.6,3.4749999999999996,58.300000000000004,10.175,1018.8,0.0025,68.35350697030488,22.199999999999932,6.700000000000001
156,2011-06-06,0.0,0.0,74.80000000000001,991.5,8.05,61.333333333333336,17.75,1014.4,0.0,62.975084868978406,22.899999999999977,9.7
157,2011-06-07,0.0,0.0,85.65,987.9666666666667,9.975,67.63333333333334,16.475,1009.45,0.0,55.07288700548079,21.48333333333335,6.500000000000002
158,2011-06-08,0.0,0.0,86.14999999999999,987.4666666666667,12.149999999999999,63.73333333333333,20.3,1008.85,0.0,47.34477994429046,21.383333333333326,8.150000000000002
159,2011-06-09,0.0,0.0,64.75,992.3333333333334,11.5,57.300000000000004,25.725,1014.6500000000001,0.58,76.81782000229917,22.31666666666672,14.225000000000001
160,2011-06-10,0.0,0.0,56.1,992.1333333333333,8.2,53.06666666666666,15.525,1014.6,0.9033333333333333,89.54144666575957,22.466666666666697,7.325000000000001
161,2011-06-11,0.0,0.0,57.22500000000001,990.7666666666668,6.25,55.9,11.674999999999999,1013.5999999999999,0.03666666666666667,95.3293517212088,22.833333333333144,5.424999999999999
162,2011-06-12,0.0,0.0,55.7,995.5666666666667,7.275,49.1,14.475,1019.1,0.0225,78.44929115618208,23.533333333333303,7.199999999999999
163,2011-06-13,0.0,0.0,60.05,997.6333333333333,6.449999999999999,44.43333333333334,11.225,1020.45,0.0,56.27843633063565,22.81666666666672,4.775
164,2011-06-14,0.0,0.0,62.6,995.0666666666667,5.9,48.133333333333326,14.5,1017.7,0.0,59.14657578902269,22.633333333333326,8.6
165,2011-06-15,0.0,0.0,64.725,986.7000000000002,11.175,55.93333333333333,20.25,1009.55,0.18333333333333335,73.18442315170721,22.849999999999795,9.075
166,2011-06-16,0.0,0.0,67.65,984.6333333333333,7.475,61.26666666666667,14.0,1007.1,0.23666666666666666,80.04264571482703,22.466666666666697,6.525
167,2011-06-17,0.0,0.0,69.475,987.5,4.275,60.86666666666667,10.475,1009.7,0.0075,74.13449987588821,22.200000000000045,6.199999999999999
168,2011-06-18,0.0,0.0,67.97500000000001,988.1999999999999,5.625,61.63333333333333,11.0,1010.35,0.0,80.18566220841842,22.15000000000009,5.375
169,2011-06-19,0.0,0.0,70.475,985.9,4.800000000000001,64.8,10.45,1007.95,0.0,82.2669530106692,22.050000000000068,5.649999999999999
170,2011-06-20,0.0,0.0,71.67500000000001,984.7666666666668,6.875,67.03333333333335,18.45,1006.7,0.19999999999999998,85.34405129811337,21.93333333333328,11.575
171,2011-06-21,0.0,0.0,78.0,983.0666666666666,10.425,69.76666666666667,17.725,1004.6500000000001,0.315,75.90188945087162,21.583333333333485,7.300000000000001
172,2011-06-22,0.0,0.0,71.175,980.3000000000001,14.1,64.33333333333333,36.050000000000004,1001.9000000000001,0.12000000000000001,79.040039408869,21.600000000000023,21.950000000000003
173,2011-06-23,0.0,0.0,66.825,980.0333333333334,12.2,60.53333333333334,17.775,1001.8,0.03666666666666667,80.23917876575267,21.766666666666538,5.574999999999999
174,2011-06-24,0.0,0.0,63.525,984.1666666666666,9.675,56.4,15.25,1006.7,0.01,77.6154053637485,22.533333333333417,5.574999999999999
